ID,Name,Handle,TweetText,TweetCreateTime
1.28E+18,Anushka Sharma,BHARADW66611985,AnushkaSharma VOGUEIndia AnaitaAdajania You are going beyond our culture both in your daily life and in professional life also showing your body in public is not woman impowerment just take care of your activities you are a nationally followed celebrity,11072020 1725
1.28E+18,Anushka Sharma,MasterNarayan,AnushkaSharma VOGUEIndia AnaitaAdajania AnushkaSharma shame on u for remaining silent for Sushant Singh Rajput justice by CBI,11072020 2219
1.28E+18,Anushka Sharma,yeswanthp,AnushkaSharma VOGUEIndia AnaitaAdajania ,11072020 1243
1.28E+18,Anushka Sharma,ajaykumarsonpur,AnushkaSharma VOGUEIndia AnaitaAdajania httpstcoOzPrjrJm4S,11072020 1139
1.28E+18,Anushka Sharma,dhruv9900,AnushkaSharma VOGUEIndia AnaitaAdajania you think after making fun of Hindu culture you will be as successful as before release you next movie and face the heat,11072020 1142
1.28E+18,Anushka Sharma,kaushaldkd,AnushkaSharma VOGUEIndia AnaitaAdajania httpstcoT41HxU1vyD,11072020 1134
1.28E+18,Anushka Sharma,iPrajwalGowda,AnushkaSharma VOGUEIndia AnaitaAdajania AnushkaSharma ,11072020 1336
1.28E+18,Anushka Sharma,rahulkhangan,AnushkaSharma VOGUEIndia AnaitaAdajania                ,11072020 1137
1.28E+18,Anushka Sharma,Sharique934014,AnushkaSharma VOGUEIndia AnaitaAdajania Nice pic mem,11072020 1300
1.28E+18,Anushka Sharma,rahulkhangan,AnushkaSharma VOGUEIndia AnaitaAdajania         httpstcobOBIz2BAbq,11072020 1138
1.28E+18,Anushka Sharma,NameisSri,AnushkaSharma VOGUEIndia AnaitaAdajania Disgusting poseI dont khow how people liking this pic,11072020 1158
1.28E+18,Anushka Sharma,ShubhamBardapu3,AnushkaSharma VOGUEIndia AnaitaAdajania Beauty ,11072020 2312
1.28E+18,Anushka Sharma,GabruNawab,AnushkaSharma VOGUEIndia AnaitaAdajania Bhabhi ji ,11072020 1140
1.28E+18,Anushka Sharma,Alaminmane,AnushkaSharma VOGUEIndia AnaitaAdajania Wonder Woman ,11072020 1406
1.28E+18,Anushka Sharma,Rasidul93887269,AnushkaSharma VOGUEIndia AnaitaAdajania Charming,11072020 1534
1.28E+18,Anushka Sharma,Girishkarhade,AnushkaSharma VOGUEIndia AnaitaAdajania What is this  What message u want give out of this ,12072020 0021
1.28E+18,Anushka Sharma,Venky55512288,AnushkaSharma VOGUEIndia AnaitaAdajania Nice mam,11072020 1241
1.28E+18,Anushka Sharma,dmurukesh,AnushkaSharma VOGUEIndia AnaitaAdajania Nice cover photo  Keep rocking,11072020 1154
1.28E+18,Anushka Sharma,Prateek99009925,AnushkaSharma VOGUEIndia AnaitaAdajania Whats on your legs,11072020 2131
1.28E+18,Anushka Sharma,IjareSonali,AnushkaSharma VOGUEIndia AnaitaAdajania Beautiful ,11072020 1157
1.28E+18,Anushka Sharma,RGMohanKumar,AnushkaSharma VOGUEIndia AnaitaAdajania ,11072020 2309
1.28E+18,Anushka Sharma,sureshmeen73103,AnushkaSharma VOGUEIndia AnaitaAdajania Very nice,11072020 1508
1.28E+18,Anushka Sharma,Thinkabout7,AnushkaSharma VOGUEIndia AnaitaAdajania queen,11072020 1331
1.28E+18,Anushka Sharma,NAGARAJ06843749,AnushkaSharma VOGUEIndia AnaitaAdajania CONGRATULATIONS,11072020 1355
1.28E+18,Anushka Sharma,psdelhi007,AnushkaSharma VOGUEIndia AnaitaAdajania Ok,11072020 1215
1.28E+18,Anushka Sharma,iamnikhil0403,AnushkaSharma VOGUEIndia Superb picture Anushka ,11072020 2321
1.28E+18,Anushka Sharma,HrsKsh,AnushkaSharma VOGUEIndia AnaitaAdajania Always a fan just I dont like rab ne bana d jodi,11072020 1332
1.28E+18,Anushka Sharma,Vicky11369,AnushkaSharma VOGUEIndia AnaitaAdajania Good,12072020 1217
1.33E+18,Anushka Sharma,Ams34293509,AnushkaSharma VOGUEIndia AnaitaAdajania Cutee,13112020 2355
1.28E+18,Anushka Sharma,sanujlodhi,AnushkaSharma VOGUEIndia AnaitaAdajania Virat kohli right now httpstcoyh6bFVj95q,12072020 0918
1.28E+18,Anushka Sharma,Nair10Vineet,AnushkaSharma Bhabhi please ,11072020 1136
1.28E+18,Anushka Sharma,fahadlicious,AnushkaSharma VOGUEIndia AnaitaAdajania Really dear ,13072020 0402
1.28E+18,Anushka Sharma,fahadlicious,AnushkaSharma VOGUEIndia AnaitaAdajania Loveeeeeeeeeee ,13072020 0402
1.57E+18,Anushka Sharma,Sandeep42000710,AnushkaSharma VOGUEIndia AnaitaAdajania More hot anushka  keepgoing,23092022 1023
1.28E+18,Anushka Sharma,BhuktBhogi,AnushkaSharma VOGUEIndia AnaitaAdajania Safed,11072020 1134
1.28E+18,Anushka Sharma,bohananak,AnushkaSharma VOGUEIndia AnaitaAdajania So sweet Beautifull,12072020 0808
1.28E+18,Anushka Sharma,AmarSin79070799,AnushkaSharma VOGUEIndia AnaitaAdajania Looking stunning,12072020 1033
1.28E+18,Anushka Sharma,Badboy5757,AnushkaSharma VOGUEIndia AnaitaAdajania Overactingluckyou,12072020 0043
1.28E+18,Anushka Sharma,AmjadAliKhamis5,AnushkaSharma VOGUEIndia AnaitaAdajania No one like you in this world you are  my best love from Pakistan,11072020 1249
1.28E+18,Anushka Sharma,BrihaspatiTiw11,AnushkaSharma VOGUEIndia AnaitaAdajania Ander ki chaddi dikh rhi h besrm,11072020 1621
1.28E+18,Anushka Sharma,AbhirajRaghu3,AnushkaSharma VOGUEIndia AnaitaAdajania Your parents will be proud of you after seeing this recent post You proved that in your life money is important than your prestige But now its all been overed,11072020 1258
1.28E+18,Anushka Sharma,ssharma2489,AnushkaSharma VOGUEIndia AnaitaAdajania Mamy Poco Pants ,11072020 1434
1.28E+18,Anushka Sharma,BhangraMachine,AnushkaSharma VOGUEIndia AnaitaAdajania Anushka is something else What a woman,11072020 1246
1.28E+18,Anushka Sharma,kuleshkumarjha,AnushkaSharma VOGUEIndia AnaitaAdajania Anuska kuttya tum hi ho krishn ko gali day nay wali,11072020 1656
1.28E+18,Anushka Sharma,DIPAKSI60810810,AnushkaSharma VOGUEIndia AnaitaAdajania O aunty tu bakwas lagti hai chahe jitna v chaddi badal le,11072020 1706
1.28E+18,Anushka Sharma,SaraswatAlokik,AnushkaSharma VOGUEIndia AnaitaAdajania Gorgeous  AnushkaSharma,12072020 1249
1.28E+18,Anushka Sharma,hiprashant,AnushkaSharma VOGUEIndia AnaitaAdajania httpstcosXp7c0e8LF,11072020 1849
1.28E+18,Anushka Sharma,NoorMuh86332793,AnushkaSharma VOGUEIndia AnaitaAdajania Love From Pakistan ,11072020 1802
1.28E+18,Anushka Sharma,Mahii001,AnushkaSharma VOGUEIndia AnaitaAdajania Bas Kar bhai,11072020 1156
1.28E+18,Anushka Sharma,srvroy18,AnushkaSharma VOGUEIndia AnaitaAdajania ,11072020 2111
1.28E+18,Anushka Sharma,SurajSh91544101,"AnushkaSharma VOGUEIndia AnaitaAdajania      


        ",11072020 1902
1.28E+18,Anushka Sharma,AMEET86476483,"AnushkaSharma VOGUEIndia AnaitaAdajania  GOOD MORNING 
PLEASE HELP ME PLEASE ",11072020 1134
1.28E+18,Anushka Sharma,AMEET86476483,AnushkaSharma VOGUEIndia AnaitaAdajania Kya huaa sir aur kitne din hafta mahina aur kitne saal aap se madad ki bhikh mangna parega bachpan se jaise aapka movie realise hoti thi humlog 1st day 1st show dekhte the lakin aaj sab bharam toot gaya Aap selfies hai and matlabi hai BHAGWAN hai wo insaaf karega ,11072020 2253
1.28E+18,Anushka Sharma,Suparna30089543,AnushkaSharma VOGUEIndia AnaitaAdajania Mam aapne vi kuch nahi kaha SSR murder ke bare me aap dono ne aksath pk Kiya tha Aapko to industry me kafi spoken person mana jata hai,11072020 2215
1.28E+18,Anushka Sharma,SpinIndia,AnushkaSharma VOGUEIndia AnaitaAdajania   ,11072020 1414
1.28E+18,Anushka Sharma,khanifi,AnushkaSharma VOGUEIndia AnaitaAdajania What is vogue Anuska,12072020 0039
1.28E+18,Anushka Sharma,SunilSo44330126,AnushkaSharma VOGUEIndia AnaitaAdajania ,11072020 1134
1.28E+18,Anushka Sharma,ImTapasSarkar,AnushkaSharma VOGUEIndia AnaitaAdajania Mam are you really so cute ,11072020 1137
1.28E+18,Anushka Sharma,Amreshk69097641,AnushkaSharma VOGUEIndia AnaitaAdajania Super,11072020 1137
1.28E+18,Anushka Sharma,Msm61401886,AnushkaSharma VOGUEIndia AnaitaAdajania Lovely ,11072020 1150
1.28E+18,Anushka Sharma,Shaikh3511,AnushkaSharma VOGUEIndia AnaitaAdajania WOWlooks Stunning,11072020 1951
1.28E+18,Anushka Sharma,Megh76132904,"AnushkaSharma VOGUEIndia AnaitaAdajania Bloody selfish lady raise ur voice for Sushant
Such an insensitive humanbeing u are
Shame on you",11072020 1138
1.28E+18,Anushka Sharma,AmanKum79380211,AnushkaSharma VOGUEIndia AnaitaAdajania Nice mam but not virat sir,11072020 1145
1.28E+18,Anushka Sharma,RameshK28624390,AnushkaSharma VOGUEIndia AnaitaAdajania Good,11072020 1214
1.28E+18,Anushka Sharma,Guru02311420,AnushkaSharma VOGUEIndia AnaitaAdajania ,11072020 1228
1.28E+18,Anushka Sharma,AaravSanatani,AnushkaSharma VOGUEIndia AnaitaAdajania  ,11072020 1244
1.28E+18,Anushka Sharma,Sunilra15111098,AnushkaSharma VOGUEIndia AnaitaAdajania Hallo ge,11072020 1133
1.28E+18,Anushka Sharma,Zaid58033134,AnushkaSharma VOGUEIndia AnaitaAdajania Help me plz,11072020 1134
1.28E+18,Anushka Sharma,Dheeraj44586150,AnushkaSharma VOGUEIndia AnaitaAdajania Full maje loo,11072020 1137
1.28E+18,Anushka Sharma,buzzsouk,AnushkaSharma VOGUEIndia AnaitaAdajania ,11072020 1140
1.28E+18,Anushka Sharma,Subhamlpl,AnushkaSharma VOGUEIndia AnaitaAdajania Madam ji bund dikh ri se thari,11072020 1144
1.28E+18,Anushka Sharma,Anushka81788870,AnushkaSharma VOGUEIndia AnaitaAdajania Looking good dear  ,11072020 1147
1.28E+18,Anushka Sharma,shyambkanani,AnushkaSharma VOGUEIndia AnaitaAdajania ,11072020 1153
1.28E+18,Anushka Sharma,HarshRoy4648521,AnushkaSharma VOGUEIndia AnaitaAdajania Beautiful,11072020 1202
1.28E+18,Anushka Sharma,Stefan73463455,AnushkaSharma VOGUEIndia AnaitaAdajania Very beautiful ,11072020 1206
1.28E+18,Anushka Sharma,Lalu6375,AnushkaSharma VOGUEIndia AnaitaAdajania ,11072020 1247
1.28E+18,Anushka Sharma,onlypaul6,AnushkaSharma VOGUEIndia AnaitaAdajania Chush,11072020 1254
1.28E+18,Anushka Sharma,NabiAfg23717549,AnushkaSharma VOGUEIndia AnaitaAdajania Lovely,11072020 1301
1.28E+18,Anushka Sharma,yogeshdinkar,AnushkaSharma VOGUEIndia AnaitaAdajania Smaller,11072020 1304
1.28E+18,Anushka Sharma,aaafreenaafreen,AnushkaSharma VOGUEIndia AnaitaAdajania AN ABSOLUTE STUNNER,11072020 1310
1.28E+18,Anushka Sharma,Sowmik17,AnushkaSharma VOGUEIndia AnaitaAdajania ,11072020 1430
1.28E+18,Anushka Sharma,KavitaV84313846,AnushkaSharma VOGUEIndia AnaitaAdajania looking horribly bad,11072020 1455
1.28E+18,Anushka Sharma,andurthi,AnushkaSharma VOGUEIndia AnaitaAdajania pic super,11072020 1645
1.28E+18,Anushka Sharma,RinkuPa21920446,AnushkaSharma VOGUEIndia AnaitaAdajania Super,12072020 0857
1.28E+18,Anushka Sharma,SanchitaKunduC1,AnushkaSharma VOGUEIndia AnaitaAdajania Always beautiful ,12072020 1010
1.28E+18,Anushka Sharma,Deepibrar1,"AnushkaSharma VOGUEIndia AnaitaAdajania Wow  sexy lag rhi ho  Anu  
 love you",12072020 1523
1.28E+18,Anushka Sharma,ParsuwaleMohsin,AnushkaSharma VOGUEIndia AnaitaAdajania Parsuwale,11072020 1248
1.28E+18,Anushka Sharma,Rajrndrasonava1,AnushkaSharma VOGUEIndia AnaitaAdajania Nice picture,11072020 1318
1.28E+18,Anushka Sharma,MdRaihanPalash2,AnushkaSharma VOGUEIndia AnaitaAdajania Wow,11072020 1323
1.28E+18,Anushka Sharma,LavishJaiswal10,AnushkaSharma VOGUEIndia AnaitaAdajania Lovely ,11072020 1347
1.28E+18,Anushka Sharma,singhsumit69,AnushkaSharma VOGUEIndia AnaitaAdajania imVkohli bhaiya kya sochenge ,11072020 1351
1.28E+18,Anushka Sharma,noorsay89651569,AnushkaSharma VOGUEIndia AnaitaAdajania Very nice,11072020 1356
1.28E+18,Anushka Sharma,KapilBh04426765,AnushkaSharma VOGUEIndia AnaitaAdajania Beautiful,11072020 1418
1.28E+18,Anushka Sharma,Al01371998Aatif,AnushkaSharma VOGUEIndia AnaitaAdajania Nice pic ,11072020 1450
1.28E+18,Anushka Sharma,NikhilK60565651,AnushkaSharma VOGUEIndia AnaitaAdajania Mst lg rhi ho meri sweet heart,11072020 1454
1.28E+18,Anushka Sharma,NikhilK60565651,"AnushkaSharma VOGUEIndia AnaitaAdajania Mai hu kaun 
Pata h
Aapko
Mai hu nikhil karanveer khesari
Means aapka sabse bada wala fan means aapka saccha lover",11072020 1455
1.28E+18,Anushka Sharma,Vishveshwar20,AnushkaSharma VOGUEIndia AnaitaAdajania Super,11072020 1457
1.28E+18,Anushka Sharma,EnaffableU,AnushkaSharma VOGUEIndia AnaitaAdajania Just get lost bloody selfish people,11072020 1457
1.28E+18,Anushka Sharma,UmaShan98973249,AnushkaSharma VOGUEIndia AnaitaAdajania Super ,11072020 1548
1.28E+18,Anushka Sharma,Eliyas84930636,AnushkaSharma VOGUEIndia AnaitaAdajania ,11072020 1556
1.28E+18,Anushka Sharma,Mahendr88033856,AnushkaSharma VOGUEIndia AnaitaAdajania Suprb,11072020 1620
1.28E+18,Anushka Sharma,DadPrateek,AnushkaSharma VOGUEIndia AnaitaAdajania Nice beautiful,11072020 1748
1.28E+18,Anushka Sharma,MoinFaz1,AnushkaSharma VOGUEIndia AnaitaAdajania Gorgeous look mam,11072020 1754
1.28E+18,Anushka Sharma,Rasidul70015021,AnushkaSharma VOGUEIndia AnaitaAdajania beautiful,11072020 1800
1.28E+18,Anushka Sharma,pratapp57570292,"AnushkaSharma VOGUEIndia AnaitaAdajania   10       
Please help me mem
According No 992210100012612
IFC CODE BKID0009922
Bank of India",11072020 1841
1.28E+18,Anushka Sharma,Nitin78085623,AnushkaSharma VOGUEIndia AnaitaAdajania Randi h tu,11072020 1926
1.28E+18,Anushka Sharma,AvaniMi52785526,AnushkaSharma VOGUEIndia AnaitaAdajania Mam  awesome,11072020 1944
1.28E+18,Anushka Sharma,SonuTiw80832585,AnushkaSharma VOGUEIndia AnaitaAdajania Fabulous,11072020 2109
1.28E+18,Anushka Sharma,ravi932891,AnushkaSharma VOGUEIndia AnaitaAdajania Nice looking ya very hot,11072020 2132
1.28E+18,Anushka Sharma,VishalC71513619,AnushkaSharma VOGUEIndia AnaitaAdajania ,11072020 2243
1.28E+18,Anushka Sharma,MANiPandit17,AnushkaSharma VOGUEIndia AnaitaAdajania ,11072020 2314
1.28E+18,Anushka Sharma,DulalBhunia7,AnushkaSharma VOGUEIndia AnaitaAdajania Dulal like to,11072020 2315
1.28E+18,Anushka Sharma,VinaySi95367659,AnushkaSharma VOGUEIndia AnaitaAdajania AnushkaSharma looking so awesome,12072020 0049
1.28E+18,Anushka Sharma,ajay7692938611,AnushkaSharma VOGUEIndia AnaitaAdajania Tusi fukre ho madam,12072020 0325
1.28E+18,Anushka Sharma,TaraiNibedita,AnushkaSharma VOGUEIndia AnaitaAdajania White white imVkohli ,12072020 1909
1.28E+18,Anushka Sharma,blbhate,AnushkaSharma VOGUEIndia AnaitaAdajania Cute Well said,12072020 2100
1.28E+18,Anushka Sharma,godhavirendra,"AnushkaSharma VOGUEIndia AnaitaAdajania Mast

Mast photo",11072020 2022
1.28E+18,Anushka Sharma,FarhanAhmedzah1,AnushkaSharma VOGUEIndia AnaitaAdajania Hi,11072020 2341
1.28E+18,Anushka Sharma,guwalanii,AnushkaSharma VOGUEIndia AnaitaAdajania Shadows are proof that there is light somewhere above,12072020 0126
1.28E+18,Anushka Sharma,AbhaySh27909641,AnushkaSharma VOGUEIndia AnaitaAdajania Nic,12072020 0146
1.28E+18,Anushka Sharma,AarifAn08600316,AnushkaSharma VOGUEIndia AnaitaAdajania Aale wale wakt me ye kaprde bhi nhi Bachenge India is great,12072020 0159
1.28E+18,Anushka Sharma,deepakg79937509,AnushkaSharma VOGUEIndia AnaitaAdajania Beautiful,12072020 0628
1.28E+18,Anushka Sharma,ROCKYVI72013203,AnushkaSharma VOGUEIndia AnaitaAdajania ,12072020 0810
1.28E+18,Anushka Sharma,nishikabd,AnushkaSharma VOGUEIndia AnaitaAdajania ,12072020 1908
1.28E+18,Anushka Sharma,AhmedHossainZ,AnushkaSharma VOGUEIndia AnaitaAdajania Hot,12072020 2216
1.28E+18,Anushka Sharma,shabbirkurawad,"AnushkaSharma VOGUEIndia AnaitaAdajania You will be back Big B god bless u
You are the real fighter n Idol",13072020 0658
1.28E+18,Anushka Sharma,iamaadam07,AnushkaSharma VOGUEIndia AnaitaAdajania ,13072020 1903
1.28E+18,Anushka Sharma,SumeetKumarSa18,AnushkaSharma VOGUEIndia AnaitaAdajania Mam you looking cute,13072020 2219
1.28E+18,Anushka Sharma,madycatholic,AnushkaSharma VOGUEIndia AnaitaAdajania Congrats ,14072020 1246
1.28E+18,Anushka Sharma,AnushkaMondal12,AnushkaSharma VOGUEIndia AnaitaAdajania Fancy,14072020 1300
1.28E+18,Anushka Sharma,DevilMeena10,"AnushkaSharma VOGUEIndia AnaitaAdajania Im big fan of you  
Please reply mam",15072020 1616
1.28E+18,Anushka Sharma,AnisDesai3,AnushkaSharma VOGUEIndia AnaitaAdajania Nice,16072020 0959
1.28E+18,Anushka Sharma,LitonSk39327850,AnushkaSharma VOGUEIndia AnaitaAdajania Miss you,18072020 1109
1.28E+18,Anushka Sharma,SatishA17152989,AnushkaSharma VOGUEIndia AnaitaAdajania Wow So Nice nd beautiful,19072020 2108
1.29E+18,Anushka Sharma,VKMallick5,AnushkaSharma VOGUEIndia AnaitaAdajania ,07082020 0925
1.29E+18,Anushka Sharma,Simr76911476,AnushkaSharma VOGUEIndia AnaitaAdajania Am your biggest fan Anushka I really admire you and you are my role model httpstco8r4lzDVc4D,12082020 1552
1.30E+18,Anushka Sharma,SonuYad72358558,AnushkaSharma VOGUEIndia AnaitaAdajania Hi,20082020 2327
1.30E+18,Anushka Sharma,MerajAl95845742,AnushkaSharma VOGUEIndia AnaitaAdajania Waw fantastic,02092020 0901
1.30E+18,Anushka Sharma,ARYANSI88506081,AnushkaSharma VOGUEIndia AnaitaAdajania I LOVE IT,09092020 1738
1.31E+18,Anushka Sharma,XlJPg0QY4i55u7f,AnushkaSharma VOGUEIndia AnaitaAdajania ,01102020 0211
1.31E+18,Anushka Sharma,MukulHo87213961,AnushkaSharma VOGUEIndia AnaitaAdajania So preety,01102020 0720
1.33E+18,Anushka Sharma,Ankur53667603,AnushkaSharma VOGUEIndia AnaitaAdajania Exactly any girl with good expressions can look much better than you in this picture ,15112020 0017
1.45E+18,Anushka Sharma,realmamunmamun0,AnushkaSharma VOGUEIndia AnaitaAdajania nc,05102021 1031
1.28E+18,Anushka Sharma,AayushS03539980,"AnushkaSharma VOGUEIndia AnaitaAdajania Say about Sushant Singh Rajput
                
    2                    ",11072020 1732
1.28E+18,Anushka Sharma,subratabiswas89,AnushkaSharma VOGUEIndia AnaitaAdajania Awesome awesome ,12072020 0838
1.28E+18,Anushka Sharma,NeerajS55812135,AnushkaSharma VOGUEIndia AnaitaAdajania Iska b boycott karo,11072020 2319
1.36E+18,Anushka Sharma,UmeshKu42416820,AnushkaSharma VOGUEIndia AnaitaAdajania Nice,19022021 1406
1.33E+18,Anushka Sharma,Tonystark0017,AnushkaSharma VOGUEIndia AnaitaAdajania Ek dam gali ki kutia lagrahi ho jiske piche 40 kutte ghapa ghap karne gir jate hai ,15112020 1633
1.28E+18,Anushka Sharma,Rajeshk85726075,AnushkaSharma VOGUEIndia AnaitaAdajania very nice pic,17072020 1559
1.28E+18,Anushka Sharma,ChandAl14649120,AnushkaSharma VOGUEIndia AnaitaAdajania I love you so much,11072020 2353
1.29E+18,Anushka Sharma,Sadhna88363908,AnushkaSharma VOGUEIndia AnaitaAdajania Koi ijjt nai inn Bollywood bhando or nangi nachniyo ki ye log paisho k liye Kuch bi krenge,23072020 1556
1.28E+18,Anushka Sharma,SumonHo74934343,AnushkaSharma VOGUEIndia AnaitaAdajania Gorgeous look,11072020 1354
1.28E+18,Anushka Sharma,NaumanH37298171,AnushkaSharma VOGUEIndia AnaitaAdajania Looking gorgeous ,12072020 0858
1.28E+18,Anushka Sharma,Neha18984439,"AnushkaSharma VOGUEIndia AnaitaAdajania Shame on you Anushka 

UrbanNaxal",11072020 1717
1.28E+18,Anushka Sharma,theakshain,AnushkaSharma VOGUEIndia AnaitaAdajania Super chill vibes,11072020 2145
1.28E+18,Anushka Sharma,RajaPradumPand1,AnushkaSharma VOGUEIndia AnaitaAdajania Looking hot ,11072020 1237
1.28E+18,Anushka Sharma,Prabhat04957382,AnushkaSharma VOGUEIndia AnaitaAdajania Love you anushka,11072020 2148
1.28E+18,Anushka Sharma,Ramsing25865399,AnushkaSharma VOGUEIndia AnaitaAdajania Nice pic,12072020 2103
1.28E+18,Anushka Sharma,laxmimi97568902,AnushkaSharma VOGUEIndia AnaitaAdajania Patal lok ki chudail Meri kutiya ka nam anuska hai,11072020 2104
1.65E+18,Anushka Sharma,Chandra42435822,AnushkaSharma VOGUEIndia AnaitaAdajania Qt janu,15042023 1553
1.30E+18,Anushka Sharma,6Baburaj,AnushkaSharma VOGUEIndia AnaitaAdajania Haianushka,12092020 2314
1.28E+18,Anushka Sharma,Muhammad7903190,AnushkaSharma VOGUEIndia AnaitaAdajania Bad,11072020 1157
1.28E+18,Anushka Sharma,Abhishe03835982,AnushkaSharma VOGUEIndia AnaitaAdajania Gorgeous ,13072020 1138
1.74E+18,Anushka Sharma,LoyalKohliFan17,AnushkaSharma VOGUEIndia AnaitaAdajania Hottie ,15122023 1403
1.28E+18,Anushka Sharma,ideffender,AnushkaSharma VOGUEIndia AnaitaAdajania Not more attractive like first pic because mostly parts hidden in cover,11072020 1347
1.28E+18,Anushka Sharma,Skmafij36610040,AnushkaSharma VOGUEIndia AnaitaAdajania So beautiful look maam Im biggest fan you u,11072020 1847
1.28E+18,Anushka Sharma,iamkushparmar,AnushkaSharma VOGUEIndia AnaitaAdajania ,11072020 1133
1.28E+18,Anushka Sharma,zicoazi,AnushkaSharma VOGUEIndia AnaitaAdajania ,11072020 1211
1.28E+18,Anushka Sharma,KumarShivam18,AnushkaSharma VOGUEIndia AnaitaAdajania Ajeeb Ajeeb tarah ke nets phen lete ho aap ,11072020 1341
1.28E+18,Anushka Sharma,TheHinduNation,AnushkaSharma VOGUEIndia AnaitaAdajania Stunning as always ,11072020 1133
1.28E+18,Anushka Sharma,ekhindustani19,AnushkaSharma VOGUEIndia AnaitaAdajania He was a giver n jaate jaate bhihe gave us a movie n a chance to pay him tribute Also only Truth for us is itsSSR deathrest of the any media stories r all fake until we get him justice CBIEnquiryForSSR MahaGovtCBIForSushant justiceforSushantforum DilBecharaTitleTrack,11072020 1337
1.28E+18,Anushka Sharma,LadySaf,AnushkaSharma VOGUEIndia AnaitaAdajania I thought she was wearing the chair or the chair was wearing her skirt ,11072020 1137
1.28E+18,Anushka Sharma,ISouvikNath,AnushkaSharma VOGUEIndia AnaitaAdajania oh the dress IS the chair gotcha,11072020 1139
